0,1,2,3,4
Person35,Person143,0.1345,[ 0 -8 -4 -6  4  0 -4  1  0  2  1 -1  1  0  1 -1  1  3 -2 -1  2  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person35,Person112,0.0827,[-2 -6  1 -2 -1  3 -1  0  1  0  0  1  0  1 -1 -1  0  2 -3 -1  0  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person35,Person38,0.0548,[-1 -3 -2 -3  2  0  2  1  1 -1 -2  2  3  2  2  0 -1  3  1  2 -1  1  2],"Sunday, Wednesday"
Person36,Person159,0.8412,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person36,Person11,0.8411,"[-12  -8  -8  -8  -8   1  -3  -2   2   0   1   3   2   0  -3   0   1   2
  -3   1   3   3   1]","Tuesday, Sunday, Thursday"
Person36,Person104,0.8238,[-8 -3 -5 -4 -6 -3 -2  0 -3  1  2  2  2 -2  1 -2 -3  3  1  1  2  2 -2],"Wednesday, Friday"
Person36,Person19,0.7825,[-6 -2 -6 -5 -6  0 -4  0 -1  3 -2  3  3  0  2 -1  1 -1  1 -2  3  3  1],"Tuesday, Sunday, Thursday, Friday"
Person36,Person172,0.7282,[-3 -4 -4 -5 -2 -3 -6 -2 -1  1  1  3  3  0 -1 -2 -1  2  1  1  2  2  1],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person173,0.7023,[-6 -4 -7 -5 -5  2  0 -4 -4  2  1  2  2  2 -3  2  1 -3 -2  1  0  2  1],"Tuesday, Sunday, Thursday, Friday"
Person36,Person28,0.6993,[-3 -7 -5 -5 -5 -1  0  0  0  1 -1  3  2  3 -3 -1  1  2  1  1  0  3  0],"Sunday, Thursday"
Person36,Person66,0.6967,"[ -1  -6  -4  -6 -11  -2  -2   1   0   0  -2  -1   3   2  -1  -2   1   3
  -3  -3   3   3  -1]","Tuesday, Thursday, Wednesday, Friday"
Person36,Person186,0.6850,[-2  0 -4 -3 -2  1 -3 -2  0  1  2  3  2 -2  1  2  1  2 -2  1  1  1  1],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person26,0.6775,[-5  3 -2 -5 -4 -3  0  0 -2  1  2 -1  2 -1  1 -1  1 -1 -2 -2  1  0 -2],"Tuesday, Thursday, Wednesday, Friday"
Person36,Person193,0.6627,[-5  1 -2 -3  0 -2 -1  1 -1  0 -1  1  2  0 -1 -1  0  3 -1  0  2  1  0],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person35,0.6621,[-2  0 -3 -3 -6 -4 -3  1 -3  0  1  3  3 -3 -3 -2  1  1  0  3  0  2 -1],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person18,0.6553,[-4 -5  0 -4 -4 -1  0 -1 -1  0  0  0  1 -1  0 -2  1 -2 -2  1  2  1  1],"Sunday, Thursday, Friday"
Person36,Person113,0.6310,[-3 -6 -4 -4 -6  1  0  1  0  1  1  2  1  3  0 -1 -1  0  0  2  0  2  1],"Tuesday, Wednesday, Friday"
Person36,Person133,0.6277,[-3 -2 -1 -2 -9 -5 -2  0  1  0  3  2  2  2 -3  0  1 -1  1  2  0  1  2],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person137,0.6262,[-3 -5  0 -4 -4 -4 -3 -1  0  0  1  2  2 -3 -2 -3  1 -1 -2  0  1  3  3],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person29,0.6225,"[ -5 -10  -3 -11  -3   3  -3  -2   0  -1  -2   1   3  -1   3  -2   1   1
   1  -1   1   2   0]","Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person60,0.6172,[-1 -4 -4 -5 -4  0 -3  0  1  2  3  3  3  1 -3 -1  1 -1  0  2  1  2  0],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person30,0.5908,[ 2 -2 -2 -8 -4 -5 -4  0 -2  0 -1  3  2 -2  3 -3  1  2 -3  2  1  1  0],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person32,0.5823,[-2 -1 -4 -4  1 -4 -3 -2  0  1  1  3  3  3 -1  1  1  2  0  1  2  3  3],"Tuesday, Thursday, Wednesday, Friday"
Person36,Person185,0.5819,"[ -1   2  -1 -11  -7  -4  -7   1   1   1   1   1   2   0   2  -3   1  -3
  -3   2   2   2   0]","Tuesday, Sunday, Thursday, Friday"
Person36,Person25,0.5753,[-3 -4 -2 -1 -8 -2 -1  2 -1  2  2  2  2  1  2 -3  0 -1 -3 -2  2  3  1],"Sunday, Friday"
Person36,Person134,0.5658,[-3 -2 -1 -1 -6 -1 -1  0 -1  1  1  2  1  2 -3  1  1  0  3  1  0  1  1],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person68,0.5642,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Thursday, Friday"
Person36,Person8,0.5581,[-3 -7 -6 -2 -3  3 -4  0  0  2  0  1  1  2  1  0  0  1 -2  1  1  1  1],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person61,0.5406,[ 0 -3  0  0 -5 -6 -2  0  3  1  0  3  2 -2 -3  1  1  1  1  2  1  2  0],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person20,0.5276,[-2 -2 -3 -4 -7  0 -4  3 -1 -3 -2 -3  3 -2 -3 -3  1  1 -1  1  0  3 -1],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person138,0.5055,"[-11  -3  -7   0   2   0  -1   2   1   2   2   2   2  -3   1   1   0   0
   1   2   2   1   2]","Sunday, Friday"
Person36,Person162,0.4910,[-3 -7  0 -1 -7 -4  0  1  2  3  3  3  3 -3  3  3  1 -3  3  3  3  3  3],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person168,0.4866,[ 1 -1 -4 -4 -1  1 -3  0  1  2  0  2  1 -3 -2  2  1  1 -2  2  2  2  2],Tuesday
Person36,Person161,0.4672,[-4 -3  1 -1 -4 -2  1  0  0  2  1  3  3  3  0 -2  1 -1 -1  1  1  2  3],"Tuesday, Thursday, Wednesday"
Person36,Person126,0.4624,[-2 -7  0 -6 -2 -6 -6  1 -1 -1  1 -1  1  1  1 -2  0  1  2  0 -2 -1  1],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person82,0.4507,[-3 -4 -4 -6  3 -4 -3  2  1  2  2  3  2 -3  2  3  1  3  3  1 -2  3  3],"Sunday, Thursday, Friday"
Person36,Person140,0.4313,[ 3 -1 -1 -3 -3 -2 -1 -1  1  2  1  3  3  1  1  0 -1  2  1  2  0  2  0],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person127,0.3906,[ 1 -1 -3  3 -7 -7  1 -1  0 -1  1  1  0  2 -3  1  0 -2  1  1  2  1  1],"Tuesday, Sunday, Wednesday"
Person36,Person4,0.3681,[ 5 -6 -6 -7  0 -6 -5  0 -4  1  0  0  0 -2  3 -1  1  3  2  1 -2  2  0],"Tuesday, Thursday, Wednesday, Friday"
Person36,Person15,0.3495,[ 2 -1 -7 -4 -1  2 -1  1  1  1  1  3  2  3 -2  2  0  3  2  1  1  2  2],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person36,Person179,0.3426,[-1 -4 -4 -8  2  1 -2  1 -3  0 -1  0  0  1  0 -2  1 -1 -2  1 -1  1  2],"Thursday, Wednesday, Friday"
Person36,Person128,0.2609,[-2  1  1 -1  1 -4  0 -1  0  1 -1  0  1  1  1  1  1 -2  2  1  1  2  0],"Sunday, Friday"
Person36,Person69,0.1682,[ 2 -3  1 -2 -2  1 -2  1  0  3  1  2  2 -3 -2 -1  1 -1  0  3  1  3 -1],"Sunday, Thursday, Friday"
Person36,Person147,-0.1874,[ 3  0 -3  3  0  3  3  3  3  3  3  3  3  3  3  3 -1  0  3  3  3  3  3],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person37,Person30,0.7467,[ 2 -2 -2 -8 -4 -5 -4  0 -2  0 -1  3  2 -2  3 -3  1  2 -3  2  1  1  0],"Monday, Tuesday, Sunday, Friday"
Person37,Person29,0.7335,"[ -5 -10  -3 -11  -3   3  -3  -2   0  -1  -2   1   3  -1   3  -2   1   1
   1  -1   1   2   0]","Monday, Tuesday, Sunday, Friday"
Person37,Person159,0.6130,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person37,Person113,0.6015,[-3 -6 -4 -4 -6  1  0  1  0  1  1  2  1  3  0 -1 -1  0  0  2  0  2  1],"Tuesday, Friday"
Person37,Person28,0.5701,[-3 -7 -5 -5 -5 -1  0  0  0  1 -1  3  2  3 -3 -1  1  2  1  1  0  3  0],Sunday
Person37,Person11,0.5567,"[-12  -8  -8  -8  -8   1  -3  -2   2   0   1   3   2   0  -3   0   1   2
  -3   1   3   3   1]","Tuesday, Sunday"
Person37,Person172,0.5500,[-3 -4 -4 -5 -2 -3 -6 -2 -1  1  1  3  3  0 -1 -2 -1  2  1  1  2  2  1],"Monday, Tuesday, Sunday, Friday"
Person37,Person4,0.5370,[ 5 -6 -6 -7  0 -6 -5  0 -4  1  0  0  0 -2  3 -1  1  3  2  1 -2  2  0],"Tuesday, Friday"
Person37,Person60,0.5210,[-1 -4 -4 -5 -4  0 -3  0  1  2  3  3  3  1 -3 -1  1 -1  0  2  1  2  0],"Monday, Tuesday, Sunday, Friday"
Person37,Person173,0.5186,[-6 -4 -7 -5 -5  2  0 -4 -4  2  1  2  2  2 -3  2  1 -3 -2  1  0  2  1],"Tuesday, Sunday, Friday"
Person37,Person68,0.5162,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Friday"
Person37,Person19,0.5090,[-6 -2 -6 -5 -6  0 -4  0 -1  3 -2  3  3  0  2 -1  1 -1  1 -2  3  3  1],"Monday, Tuesday, Sunday, Friday"
Person37,Person20,0.4848,[-2 -2 -3 -4 -7  0 -4  3 -1 -3 -2 -3  3 -2 -3 -3  1  1 -1  1  0  3 -1],"Monday, Tuesday, Sunday, Friday"
Person37,Person8,0.4793,[-3 -7 -6 -2 -3  3 -4  0  0  2  0  1  1  2  1  0  0  1 -2  1  1  1  1],"Monday, Tuesday, Sunday, Friday"
Person37,Person140,0.4646,[ 3 -1 -1 -3 -3 -2 -1 -1  1  2  1  3  3  1  1  0 -1  2  1  2  0  2  0],"Monday, Tuesday, Sunday, Friday"
Person37,Person186,0.4449,[-2  0 -4 -3 -2  1 -3 -2  0  1  2  3  2 -2  1  2  1  2 -2  1  1  1  1],"Monday, Tuesday, Sunday, Friday"
Person37,Person35,0.4415,[-2  0 -3 -3 -6 -4 -3  1 -3  0  1  3  3 -3 -3 -2  1  1  0  3  0  2 -1],"Monday, Tuesday, Sunday, Friday"
Person37,Person133,0.4135,[-3 -2 -1 -2 -9 -5 -2  0  1  0  3  2  2  2 -3  0  1 -1  1  2  0  1  2],"Monday, Tuesday, Sunday, Friday"
Person37,Person161,0.3797,[-4 -3  1 -1 -4 -2  1  0  0  2  1  3  3  3  0 -2  1 -1 -1  1  1  2  3],"Monday, Tuesday"
Person37,Person134,0.3753,[-3 -2 -1 -1 -6 -1 -1  0 -1  1  1  2  1  2 -3  1  1  0  3  1  0  1  1],"Monday, Tuesday, Sunday, Friday"
Person37,Person193,0.3709,[-5  1 -2 -3  0 -2 -1  1 -1  0 -1  1  2  0 -1 -1  0  3 -1  0  2  1  0],"Monday, Tuesday, Sunday, Friday"
Person37,Person82,0.3459,[-3 -4 -4 -6  3 -4 -3  2  1  2  2  3  2 -3  2  3  1  3  3  1 -2  3  3],"Sunday, Friday"
Person37,Person162,0.3240,[-3 -7  0 -1 -7 -4  0  1  2  3  3  3  3 -3  3  3  1 -3  3  3  3  3  3],"Monday, Tuesday, Sunday, Friday"
Person37,Person15,0.2562,[ 2 -1 -7 -4 -1  2 -1  1  1  1  1  3  2  3 -2  2  0  3  2  1  1  2  2],"Monday, Tuesday, Sunday, Friday"
Person37,Person61,0.2154,[ 0 -3  0  0 -5 -6 -2  0  3  1  0  3  2 -2 -3  1  1  1  1  2  1  2  0],"Monday, Tuesday, Sunday, Friday"
Person37,Person138,0.0124,"[-11  -3  -7   0   2   0  -1   2   1   2   2   2   2  -3   1   1   0   0
   1   2   2   1   2]","Monday, Sunday, Friday"
Person37,Person127,0.0052,[ 1 -1 -3  3 -7 -7  1 -1  0 -1  1  1  0  2 -3  1  0 -2  1  1  2  1  1],"Monday, Tuesday, Sunday"
Person37,Person147,-0.2876,[ 3  0 -3  3  0  3  3  3  3  3  3  3  3  3  3  3 -1  0  3  3  3  3  3],"Monday, Tuesday, Sunday, Friday"
Person38,Person8,0.3809,[-3 -7 -6 -2 -3  3 -4  0  0  2  0  1  1  2  1  0  0  1 -2  1  1  1  1],"Sunday, Wednesday"
Person38,Person147,0.3410,[ 3  0 -3  3  0  3  3  3  3  3  3  3  3  3  3  3 -1  0  3  3  3  3  3],"Sunday, Wednesday"
Person38,Person169,0.2524,[ 1 -2  0  2 -4 -3  0  1  0  1  0  1  3 -3  3  2 -1  2  2  3  1  2  2],"Sunday, Wednesday"
Person38,Person180,0.2336,[-5 -3 -4 -4 -4  0 -1  1  1  0  1  1  0  0 -2  1  1 -2  1  1  0  1  1],Sunday
Person38,Person148,0.0760,[-1  0  2  3  0 -4 -3 -2  0  1  1  1  3  1  2  0 -1  1  0  2  2  2  2],"Sunday, Wednesday"
Person39,Person191,0.8349,[-7 -5 -5 -8 -6 -3 -2  0  0  2  1  2  3 -1 -2 -1  1 -1 -2 -2 -2  2  0],"Thursday, Wednesday, Friday"
Person39,Person19,0.8325,[-6 -2 -6 -5 -6  0 -4  0 -1  3 -2  3  3  0  2 -1  1 -1  1 -2  3  3  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person39,Person184,0.8287,[-4 -5 -7 -5 -7 -2 -3  1 -1  2  2  1  2 -2 -2  0  0  2  1 -2  1  2  2],"Tuesday, Sunday, Monday, Friday, Thursday"
Person39,Person42,0.8285,[-5 -4 -5 -5 -2  0 -2 -2 -1  0 -1  1  1  2  0  1  1  3 -2  0  0  1  2],"Tuesday, Sunday, Thursday, Wednesday"
Person39,Person54,0.8277,"[-12  -2  -8  -6  -9  -3  -3   2  -1   2   1   1   1   3  -1  -2   1  -3
  -2  -1  -3   2  -1]","Monday, Tuesday, Sunday, Wednesday"
Person39,Person36,0.8118,[-9 -3 -8 -8 -9 -6 -2 -5  1  1 -2  3  3 -2  0  2 -1  2 -2  0  2  1 -2],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person39,Person11,0.8035,"[-12  -8  -8  -8  -8   1  -3  -2   2   0   1   3   2   0  -3   0   1   2
  -3   1   3   3   1]","Tuesday, Sunday, Thursday"
Person39,Person170,0.8001,[-4 -5 -7 -6 -8 -6 -9  0 -1  2  3 -1  3  3 -3 -3  1  3 -3 -3 -2 -3  0],"Sunday, Friday"
Person39,Person167,0.7729,[-9 -3 -8 -6 -5  3 -1  0 -4  1  2  2  2  1 -3  2  0  2 -3 -1  1  1 -3],"Monday, Tuesday, Sunday, Wednesday"
Person39,Person173,0.7699,[-6 -4 -7 -5 -5  2  0 -4 -4  2  1  2  2  2 -3  2  1 -3 -2  1  0  2  1],"Tuesday, Sunday, Thursday, Friday"
Person39,Person5,0.7647,"[ -5  -4  -5 -10  -5   1  -4   0   2   2   0   3   3  -2  -2   1   1   3
  -2  -2   2   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person28,0.7611,[-3 -7 -5 -5 -5 -1  0  0  0  1 -1  3  2  3 -3 -1  1  2  1  1  0  3  0],"Sunday, Thursday"
Person39,Person62,0.7604,[-6 -8 -7 -7 -5  4 -6  3 -2  3  0  1 -1  2 -1  1  1  3 -3  0 -1  3  1],"Tuesday, Sunday, Thursday, Friday"
Person39,Person81,0.7565,[-7 -4 -6 -4 -3  2 -3  0 -2  0 -2  2  3  2 -3  0  1 -3  0  2  1  1  0],"Tuesday, Sunday, Wednesday, Friday"
Person39,Person23,0.7478,"[ -9  -6  -5 -13  -8  -2  -1  -3   2   0  -1   3   3  -3  -2   1   1   0
  -1  -1   0   1   1]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person172,0.7413,[-3 -4 -4 -5 -2 -3 -6 -2 -1  1  1  3  3  0 -1 -2 -1  2  1  1  2  2  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person40,0.7368,[-7 -3 -6 -6  0  0 -2  1  1  0  1  2  3  2  0  1  1  1  1  2  1  2  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person39,Person159,0.7361,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person39,Person2,0.7325,[-3 -1 -6 -7 -8  2 -3  0 -1  0 -1  1  1 -3  3 -1  1  3  1 -3 -1  3 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person3,0.7299,[-6 -4 -3 -6 -7 -3  0  0  1  1  2  2  3  2  3 -1  1  2 -1  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person70,0.7258,[-4 -2 -3 -6 -2 -1 -3  0  1  2  2  0  2  1  0  0  0  0 -1  3 -2  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person91,0.7245,[-8 -4 -8 -6 -2  0  0  0 -2 -1 -1  2  1  1 -3 -2 -1  2 -1  2 -2  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person78,0.7174,"[ -4 -10  -2 -11  -6   0  -6  -2   0   2   1   0   2   1   1   0   1   2
  -3  -1  -1   0   0]","Tuesday, Sunday, Thursday, Friday"
Person39,Person123,0.7144,"[ -3  -6  -6  -6 -11   2  -5  -3  -4  -1   1  -2   3   1  -3   3   1   3
  -3   1   3   2   2]","Sunday, Friday"
Person39,Person98,0.7097,[-6 -2 -3 -3 -4  1 -1 -2 -1 -3 -1  0  2  0  0  0  1  2 -2  1 -1  0 -1],"Monday, Wednesday, Friday"
Person39,Person104,0.7071,[-8 -3 -5 -4 -6 -3 -2  0 -3  1  2  2  2 -2  1 -2 -3  3  1  1  2  2 -2],"Monday, Wednesday, Friday"
Person39,Person60,0.7056,[-1 -4 -4 -5 -4  0 -3  0  1  2  3  3  3  1 -3 -1  1 -1  0  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person90,0.6999,[-5 -6 -7  0 -3 -5 -2  0 -1  2 -2  1  1 -1 -3 -3  0  3 -3  1 -3  1  1],"Monday, Sunday, Thursday, Friday"
Person39,Person16,0.6980,[-7  0 -6 -6 -2  0 -3 -2 -5  0 -2 -2  2  1 -3  0  1  3 -3  0 -1  0 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person31,0.6957,"[ -3   0  -9 -13  -4  -3  -2   1  -2   2   1   3   3   1  -1   1   1  -2
   0   2  -1   2   2]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person158,0.6900,[-5 -6 -1 -4 -7 -3 -3  0  2  2  2  3  3  2  0 -2  1  3  0  2  2  3  2],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person39,Person57,0.6889,[-4 -6 -8 -8 -4 -7  0  1 -1  0  0  1  3 -2 -1  0  0  3 -2  1  1  2  0],"Sunday, Thursday, Friday"
Person39,Person186,0.6887,[-2  0 -4 -3 -2  1 -3 -2  0  1  2  3  2 -2  1  2  1  2 -2  1  1  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person122,0.6853,[-4 -7 -6 -6 -3  1  0  2  1 -1 -1  3  3  0  0  0  1  2  3  2 -1  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person17,0.6824,[-5  1 -6 -6 -3 -1 -4  2  1  2 -1  2  3 -3 -2  1  1  3 -1  1  2  3  2],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person39,Person71,0.6818,"[ -3  -6  -6 -10  -8   2   0   0   0   2   3   3   3   2  -3  -1  -1  -2
  -2   2   1   3   1]","Sunday, Thursday, Wednesday, Friday"
Person39,Person111,0.6769,"[ -4  -3  -3 -11  -7   1  -5  -2   1  -3  -1   0   1   3   2   3   1   1
  -3  -2   2   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person1,0.6752,"[-14 -18 -10 -10 -10  -3  -4  -1  -4  -1   2  -3  -3  -3  -1  -3   1   0
  -3   1  -3  -3  -3]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person144,0.6749,[-7 -6 -4 -5 -2 -1 -3 -1 -4  1  0  0  3  0  2  0  0  3 -3  1  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person77,0.6721,"[ -5  -2  -5 -12  -7  -8   0  -2  -2  -2  -2   2   3   1  -2   1   1   2
  -2   0  -1   1  -2]","Sunday, Thursday, Wednesday, Friday"
Person39,Person86,0.6715,"[ -5 -10  -7  -6  -5   6  -3   2  -1   0  -2   2   3  -3  -3   2   1   3
  -3   1  -3   2   3]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person66,0.6658,"[ -1  -6  -4  -6 -11  -2  -2   1   0   0  -2  -1   3   2  -1  -2   1   3
  -3  -3   3   3  -1]","Tuesday, Monday, Friday, Thursday, Wednesday"
Person39,Person99,0.6647,[-3 -3 -3 -2 -9 -2 -1 -2 -4 -2 -1  0  1  1 -2 -1  1  3 -2 -2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person134,0.6522,[-3 -2 -1 -1 -6 -1 -1  0 -1  1  1  2  1  2 -3  1  1  0  3  1  0  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person146,0.6519,[-1  0 -4 -4 -8 -6 -4 -1 -1  1  2  0  3 -2  1 -2  1 -1 -2  0  0  1  1],"Sunday, Thursday, Friday"
Person39,Person120,0.6517,[-5 -6 -4 -4 -2 -7 -1 -1 -1  2  0  1  3 -1 -2  0  1  2 -2  2  1  3  2],"Tuesday, Thursday, Wednesday, Friday"
Person39,Person129,0.6483,[-4 -2 -2 -9 -5 -3 -1 -2 -1 -1 -1  2  3  2 -2 -1  1 -2 -2  0  1  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person76,0.6462,[-4 -4 -3 -7 -5 -3 -3  1  0 -1 -1  2  3 -2  1  1  1  2 -2  2  3  1 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person156,0.6343,[-9  0 -3 -3 -5 -2 -2  1  1  2  1  3  3 -3 -1  3  1  2  1  2  3  0  2],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person39,Person94,0.6305,[-3 -9 -4 -9 -3 -3 -1  1 -2 -1  0  1  3 -1  1  0  0  2 -1  2 -2  2  0],"Monday, Tuesday, Friday"
Person39,Person32,0.6268,[-2 -1 -4 -4  1 -4 -3 -2  0  1  1  3  3  3 -1  1  1  2  0  1  2  3  3],"Tuesday, Monday, Friday, Thursday, Wednesday"
Person39,Person131,0.6236,"[ -2  -2  -5 -12  -3  -4  -1  -3   1   0   1   3   3  -2   2   2   1   2
  -2   2  -2   1  -2]",Sunday
Person39,Person29,0.6203,"[ -5 -10  -3 -11  -3   3  -3  -2   0  -1  -2   1   3  -1   3  -2   1   1
   1  -1   1   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person74,0.6192,"[-10  -9  -4  -7  -4   3  -1   2   3   2   2   2   1  -3   1  -2   1   3
   2   3  -3   3   2]","Tuesday, Sunday, Friday"
Person39,Person121,0.6131,[-2 -7 -2 -7 -5 -1 -2 -1  1  3 -1  3  3 -2  3  3  0  2 -3  1  3  1 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person25,0.6068,[-3 -4 -2 -1 -8 -2 -1  2 -1  2  2  2  2  1  2 -3  0 -1 -3 -2  2  3  1],"Sunday, Friday"
Person39,Person133,0.6023,[-3 -2 -1 -2 -9 -5 -2  0  1  0  3  2  2  2 -3  0  1 -1  1  2  0  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person22,0.6023,"[ -6  -3   1  -6 -11  -1  -4   0   1   0   0  -2   0  -2  -1   3   1   2
  -2  -1  -1   3   1]","Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person150,0.5976,[-6 -9 -3 -7 -3 -8 -4  1 -3  1 -2 -1  1 -2 -3 -2  1  1 -3  1 -3  1  1],"Monday, Tuesday, Thursday, Friday"
Person39,Person125,0.5953,[-4 -3  0 -6 -3 -1 -2  0  0  0 -1  2  2 -2 -1 -1  1  1 -1  0  1  3  0],"Sunday, Thursday, Friday"
Person39,Person135,0.5942,"[ -6  -7  -6 -11   1  -2  -4  -1  -1  -2  -1  -3   3   2   1   0   1   2
  -2   3   2   2   1]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person6,0.5912,"[ -2  -7  -1 -11  -6   3  -3  -1   2   3   2   3   3   3  -2   3   0   2
   0   3   2   3   1]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person132,0.5897,[-5 -2 -5 -5 -1  5 -2 -2  1 -1 -1  1  0  1 -3 -3  0  3 -1  2 -2  1  0],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person39,Person68,0.5872,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Thursday, Friday"
Person39,Person108,0.5863,[ 1 -4 -1 -5 -4  0 -7  0  1  0  0  2  3  1 -1  1  1  2 -2  2  1  2  1],"Tuesday, Sunday, Thursday, Friday"
Person39,Person9,0.5766,"[ -3  -7  -7 -11  -4  -8  -4  -3  -5  -2  -1   0  -2  -2  -2  -2  -1   3
   1  -1   1  -3   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person153,0.5701,[-2 -6 -2  1 -3  2 -6 -4 -2  0  1  1  3  0 -2 -3  0  0 -2 -1  2  1 -1],"Tuesday, Monday, Friday, Thursday, Wednesday"
Person39,Person109,0.5672,[-3 -9 -4 -6 -1 -2 -5  1 -6 -2 -2  2  3  1 -3 -2 -1  3  1  3 -1  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person105,0.5664,"[ -4  -9  -2 -11  -7  -4  -2   2   0  -3  -3   1   3  -3  -3   3   1   3
   2   2  -1   3   0]",Sunday
Person39,Person35,0.5557,[-2  0 -3 -3 -6 -4 -3  1 -3  0  1  3  3 -3 -3 -2  1  1  0  3  0  2 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person130,0.5541,[-2 -3 -1 -4 -1  3 -3 -1  2  2  1  3  3  2  1  2  1 -1  2  1  2  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person39,Person21,0.5516,[-3 -5 -3 -5 -2  1 -3  2  1 -2  0  2  0  0 -3  0  0  3 -2  1  2  0 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person39,Person136,0.5486,"[  4  -5 -10  -8  -5   1   0   1   0   1   0   3   1   2  -2  -1  -3   3
  -1   3  -1   2   3]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
